Type,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,Power,temperature_differential,power_speed_ratio,thermal_stress,operational_stress,efficiency_index,power_wear_interaction,speed_torque_efficiency
1.0,-0.8164901510033935,-0.8096546949906439,0.6262587222703242,1.5224740587130376,0.0,0.4866684550810551,-0.2049000633069835,0.6262108850118945,0.251144552712317,1.803970164135184,0.5736435561832444,1.6876447864859712,-0.7480321653369835
0.0,-0.8164901510033935,-1.6528917810301496,1.6923591963292943,1.5711541741586803,1.0,1.3211437486817643,-0.305112618421669,1.69216746905842,0.8257300275186579,2.468235968233409,1.2329995035754455,2.0833337606316498,-1.395390727903098
1.0,-0.8164901510033935,-0.1180107929582403,-0.0080035850812156,1.6036075844557751,0.0,0.0103073294265934,-0.305112618421669,-0.0079779881116707,-0.1814762283747153,1.5214585622793713,0.1350421491271149,1.572668797220309,-0.1960456603241917
1.0,-0.7486719017981126,0.658904275078158,-0.4938215226270758,1.6522876999014182,0.0,-0.2882033138640115,-0.305112618421669,-0.4937263134236366,-0.4108425954946427,1.2815223358159973,-0.1677084100146829,1.4937336665444638,0.3911459981671863
1.0,-0.7486719017981126,0.1662264270550761,0.1674306701436778,1.7009678153470609,0.0,0.4264291940936461,-0.305112618421669,0.1675703057885472,0.1382589721050054,1.718407151792809,0.5209441627713562,1.8466174497535428,-0.2361314319850951
0.0,-0.7486719017981126,-0.3454005689688936,0.8286828629144325,1.7496479307927035,0.0,1.0626974685031811,-0.2049000633070405,0.8288224938737686,0.6983103887120702,2.166310594851818,1.041883313643026,2.1739248549930417,-0.7403306520936125
1.0,-0.7486719017981126,-1.690790077031925,0.9906221754297184,1.7821013410897988,0.0,0.3994039128882256,-0.2049000633070405,0.9903187284052748,0.1834019198699301,2.3006329059490898,0.4970535481550615,1.9181586894265577,-1.128724561901724
0.0,-0.7486719017981126,1.075785531097689,-1.1820636008170442,1.8307814565354412,0.0,-1.144643946437729,-0.2049000633070405,-1.182068335129734,-1.015227725080271,1.0094671861912503,-1.1843553180427155,1.2798058437594135,1.2074169881422536
1.0,-0.7486719017981126,-0.2601294029648986,0.2214104409821075,1.8632348668325367,0.0,0.2560648313915902,-0.2049000633070405,0.2214472020058274,0.072129156319192,1.9106709508801425,0.3677004226752755,1.93684887411161,-0.3813593220599295
0.0,-0.680853652592793,0.1093789830524128,1.058096888977755,1.9119149822781796,1.0,1.6907919900757398,-0.2049000633069835,1.0584268824350205,1.185894182725037,2.48847426287418,1.4884853629411716,2.6397388211693924,-0.7483872884319198
0.0,-0.6130354033874734,-1.1033664890044044,1.0311070035585408,-1.7228669709964777,0.0,0.8427197235017815,-0.104687508192298,1.0310306421012072,0.5969637520825222,-1.6170511966234464,0.8703336170582112,-1.6706089462597264,-1.0120520952673204
1.0,-0.6130354033874734,-0.0043159049529138,-0.8581849757864701,-1.6904135606993824,0.0,-1.1543746045769818,-0.104687508192298,-0.8583211727092702,-0.969181196893358,-1.6120291012866623,-1.1973847661594357,-1.6595257990017125,0.5133766559837413
2.0,-0.6130354033874734,-0.885451286994195,0.8151879202048251,-1.6417334452537395,0.0,0.6953456624300671,-0.104687508192298,0.8151496677530035,0.4813912735508891,-1.5311883576938012,0.7505040238317503,-1.5856741807198365,-0.8608907969249143
0.0,-0.7486719017981126,1.056836383096801,-1.4114776268803664,-1.5605999195110016,0.0,-1.5092322455992937,-0.104687508192355,-1.4115479294284945,-1.2474647482903995,-1.5295018331404036,-1.6995609158581602,-1.561253497755534,1.481373514834968
0.0,-0.7486719017981126,0.0714806870506372,-0.696245663271184,-1.5281465092139066,0.0,-0.8831098040762888,-0.104687508192355,-0.6963283428662361,-0.7564521378970566,-1.4747834809635016,-0.8476561362762018,-1.515597165436308,0.3895304212820035
0.0,-0.680853652592793,-0.9328241569964144,1.7193490817485082,-1.4956930989168111,0.0,1.886118734457696,-0.104687508192355,1.7194564172279811,1.41520957442532,-1.3271188867326844,1.61571006918913,-1.387827670843604,-1.2558858882743102
1.0,-0.7486719017981126,0.2135992970572955,0.0054913576283917,-1.4632396886197163,0.0,0.2162859009183196,-0.104687508192355,0.005605203048236,0.105706952985489,-1.3819871522032217,0.3309950072292866,-1.415376697055524,-0.1157588560012348
0.0,-0.8164901510033935,0.251497593059071,-0.3723670382406109,-1.4145595731740734,0.0,-0.3181996893546187,-0.104687508192298,-0.3723331996030735,-0.3134429568295208,-1.3599124197154169,-0.1994453392237921,-1.391153626422705,0.1727315021820113
0.0,-0.8843084002087132,0.7536500150825968,-1.1550737153978294,-1.3821061628769784,0.0,-1.2460503784596066,-0.305112618421669,-1.1551293430292089,-1.1468227235093695,-1.385547592927061,-1.3220044169455265,-1.4071258635485548,1.0671812759747183
0.0,-1.0199448986193136,-0.1274853669586843,-0.8177001476576489,-1.317199342282788,0.0,-1.1549065472219284,-0.305112618421669,-0.8178546357589223,-1.0767906160242562,-1.3096539880241664,-1.1980981229638452,-1.3484742901638869,0.4368599976366445
0.0,-1.0199448986193136,2.203259837150511,-1.627396710234082,-1.2847459319856929,0.0,-1.389220795215162,-0.305112618421669,-1.627356733723399,-1.256830453914811,-1.3531288431784172,-1.523620731344996,-1.33594483847978,2.207801678308193
0.0,-1.0199448986193136,-1.027569897000853,0.4508244670454296,-1.2522925216885978,0.0,0.1150092110049653,-0.305112618421669,0.4506744955312364,-0.1010265333704638,-1.1409265760375829,0.235903118374776,-1.2106114215734571,-0.7090353971378478
1.0,-0.952126649413994,-0.7433326769875367,1.1525614879450057,-1.2198391113915026,0.0,1.2492147237163984,-0.3051126184216121,1.1526343372420174,0.7704619842592731,-1.0394352762464525,1.1808911842839802,-1.0991378385828818,-0.984687929400084
0.0,-0.952126649413994,1.2084295671039034,-1.1685686581074368,-1.17115899594586,0.0,-1.0648136270632906,-0.2049000633069835,-1.1685465190804256,-0.9532562085951128,-1.2286258528142613,-1.078858037526102,-1.2199128939761468,1.2368410222030055
0.0,-0.952126649413994,0.2988704630612904,0.0189863003379991,-1.138705585648765,0.0,0.2841929205194605,-0.2049000633069835,0.0191246726623334,0.0939647239674916,-1.072416200846229,0.3934403957101767,-1.0846462676074315,-0.1020691025987182
0.0,-0.952126649413994,0.7631245890830407,-0.8986698039152924,-1.1062521753516696,0.0,-0.8513619101206169,-0.2049000633069835,-0.89865723665333,-0.787555674024442,-1.1485721540129854,-0.8084794357282917,-1.1471759959641503,0.7976384867045027
1.0,-0.8843084002087132,0.3746670550648415,-0.3858619809502174,-1.0737987650545744,0.0,-0.2736203008659818,-0.104687508192355,-0.3858029635286485,-0.2784832740903443,-1.0601233107681305,-0.1523691522916424,-1.0681022254557448,0.2190473554331412
0.0,-0.8843084002087132,1.246327863105679,-0.790710262238434,-1.0251186496089315,0.0,-0.454039676978601,-0.104687508192355,-0.7905762075575602,-0.4199702787968201,-1.0700175881480634,-0.346359444841573,-1.0391943940311736,0.8427759843565493
1.0,-0.8843084002087132,-0.5443666229782151,0.5992688368511093,-0.9926652393118366,0.0,0.6151650393626151,-0.104687508192355,0.5992998052467035,0.4185126823610035,-0.8544797502238427,0.6835713735316228,-0.9046227302948856,-0.6692803534495037
1.0,-0.952126649413994,0.895768625089255,-0.8042052049480414,-0.9439851238661938,0.0,-0.6437485880614954,-0.2049000633069835,-0.8041419686532838,-0.6263874297866688,-1.0060046117657702,-0.5607124493909486,-0.9842867963268112,0.7460684666581738
0.0,-0.952126649413994,-0.0232650529538015,-0.8177001476576489,-0.8953050084205512,0.0,-1.1049558354404252,-0.2049000633069835,-0.8178314152988854,-0.9844182225728444,-0.968601245003751,-1.1315978416865171,-0.9913522411120252,0.4696994421534805
0.0,-1.0199448986193136,-0.5064683269764396,1.3145008004602916,-0.862851598123456,0.0,1.6358462071160862,-0.305112618421669,1.3146871175627537,1.0675376857619188,-0.6048366379975803,1.4517595983180924,-0.6518337682558248,-1.0029346722819112
1.0,-0.952126649413994,0.6399551270772702,-0.9931344028825424,-0.7979447775292657,0.0,-1.0520599777954405,-0.2049000633069835,-0.993170065091093,-0.943355672156808,-0.9196170763084012,-1.0622310168710782,-0.90315809097137,0.8543863907207535
0.0,-0.8843084002087132,-0.6201632149817663,1.4359552848467574,-0.749264662083623,0.0,1.7246676546111963,-0.2049000633069835,1.4361258607545262,1.2121915384121282,-0.4499762056722662,1.5109193592129373,-0.5067535371586814,-1.078784884281491
1.0,-1.0199448986193136,0.0620061130501933,-0.3183872674021813,-0.7168112517865278,0.0,-0.3392179109354052,-0.305112618421669,-0.3183858340567884,-0.4500406377197604,-0.7327876341153493,-0.2218327800527605,-0.74046834493527,0.0764307382613428
0.0,-0.8843084002087132,-1.0844173410035165,0.5182991805934658,-0.6681311363408851,0.0,0.1705518076638263,-0.2049000633069835,0.5181421740024272,0.0057462105767485,-0.5289430330946856,0.2883485766426051,-0.6246968493351919,-0.7590577411850244
0.0,-0.8843084002087132,-0.1274853669586843,-1.0066293455921498,-0.6356777260437899,0.0,-1.42554858560171,-0.104687508192355,-1.006825272682785,-1.1818390341844904,-0.7959760873826484,-1.5761921700312505,-0.8188644244402207,0.6168470739953402
0.0,-0.8164901510033935,-0.0801124969564648,-0.3588720955310036,-0.5707709054495996,0.0,-0.4727225406059694,-0.2049000633069835,-0.3589143195689632,-0.4936215383017088,-0.6106832564493588,-0.366984586492147,-0.624090241717642,0.0666395871399676
0.0,-0.8164901510033935,-2.107671333051456,1.7328440244581156,-0.5383174951525045,0.0,1.037203144178334,-0.104687508192298,1.7324529370873567,0.7494799465705174,-0.1345961141869038,1.0224331893048788,-0.361920840143429,-1.5036526329036557
2.0,-0.8843084002087132,-1.4255020050194962,0.9501373473008972,-0.5058640848554093,0.0,0.5225680965094754,-0.2049000633069835,0.9499297230388104,0.2790131023814775,-0.2659201594114683,0.6046922172161878,-0.4073741659887897,-1.049822575740792
0.0,-0.8164901510033935,-0.7054343809857612,1.2200362014930417,-0.4247305591126714,0.0,1.3676562945873978,-0.305112618421669,1.2201350597304768,0.8614688325484282,-0.1128212082863695,1.2662654334965535,-0.1810953650190114,-1.0058905491401948
0.0,-0.8164901510033935,-0.8570275649928633,0.1404407847244639,-0.3922771488155763,0.0,-0.2029497743532943,-0.305112618421669,0.140288767309111,-0.3453364064149718,-0.3331187932835129,-0.0788548979546727,-0.4139500664194876,-0.487922587776297
0.0,-0.8164901510033935,-0.0137904789533576,-0.3723670382406109,-0.3598237385184811,0.0,-0.4573351265350961,-0.305112618421669,-0.3723961473659608,-0.5407982614271599,-0.4268895584524229,-0.3499899904171181,-0.4278417983887421,0.0961593067784244
2.0,-0.8164901510033935,0.4694127950692803,-1.1415787726882218,-0.327370328221386,0.0,-1.352399984816225,-0.305112618421669,-1.1416845734195753,-1.228538479389152,-0.5904449618085869,-1.4709292014836013,-0.5590228805708561,0.9561070586658352
1.0,-0.680853652592793,0.3557179070639537,-0.6422658924327553,-0.1001964561417199,0.0,-0.6634045175027892,-0.2049000633069835,-0.6422731406582631,-0.6416461405740853,-0.2751773052934511,-0.5835624579939974,-0.2319819407783392,0.4287761957936029
0.0,-0.6130354033874734,0.9620906430923624,-0.9121647466248998,-0.0515163406960772,0.0,-0.7784598193413276,-0.104687508192298,-0.9121174560514336,-0.6743843844120225,-0.3145670231961386,-0.7198367730790389,-0.2130694292536802,0.8751985011925564
0.0,-0.6130354033874734,0.7062771450803774,-0.3993569236598248,-0.019062930398982,0.0,-0.1206284064952064,-0.104687508192298,-0.3992272980861315,-0.1585052243636617,-0.1336216777782739,0.0050994642640275,-0.0411919027389357,0.3260717298060728
1.0,-0.5452171541821924,-0.6012140669808785,-0.4803265799174683,0.013390479898113,0.0,-0.914883646453666,-0.104687508192355,-0.4805249436314696,-0.7813695601986647,-0.1300237587310258,-0.8872203427800215,-0.1862311072339261,0.0084351311537211
0.0,-0.5452171541821924,-0.1369599409591281,0.1674306701436778,0.0620705953437557,0.0,0.2508102759963921,-0.2049000633069835,0.1674896849908266,0.0680500950196215,0.1172207407970709,0.3628723440054727,0.121405079608225,-0.3155583479695477
0.0,-0.477398904976873,-1.3023325430137258,0.9906221754297184,0.0945240056408509,0.0,0.6568641530420303,-0.104687508192298,0.9904665966256035,0.4512136195914888,0.4141240188418766,0.7185368417603633,0.2482230786048492,-1.0395250401739915
0.0,-0.5452171541821924,0.3557179070639537,-0.5208114080462896,0.1269774159379461,0.0,-0.4834651871917051,-0.104687508192355,-0.5207893203723818,-0.4430461112917358,-0.0449104862695571,-0.3788909625868817,0.0135527814921486,0.3241649024598776
2.0,-0.6130354033874734,0.4599382210688364,-0.0484884132100369,0.1594308262350412,0.0,0.2743844171150918,-0.2049000633069835,-0.0483269898811026,0.0863504762082266,0.1403823446637322,0.3844847123961855,0.225063950690067,-0.0113801639502518
0.0,-0.6130354033874734,-0.2885531249662303,-0.1024681840484665,0.2405643519777791,0.0,-0.2192194347621279,-0.2049000633069835,-0.1025079012505926,-0.2968294920473747,0.1979115710962968,-0.0956596947888431,0.183640438204488,-0.1782199790170121
0.0,-0.6130354033874734,0.2609721670595149,-0.4263468090790396,0.2730177622748743,0.0,-0.392684633857893,-0.2049000633069835,-0.4263235743363006,-0.4314888737158543,0.1138851700136846,-0.2793460130801078,0.1703949141192106,0.2185187504985335
0.0,-0.5452171541821924,0.0714806870506372,-0.5208114080462896,0.3054711725719694,0.0,-0.6282573803038031,-0.104687508192355,-0.5208539729279066,-0.5565938584889358,0.1084508131194032,-0.5427907182412022,0.1397480163774551,0.2397608089849073
1.0,-0.6130354033874734,-0.5159429009768836,0.9231474618816824,0.3379245828690645,0.0,1.0840659937769803,-0.2049000633069835,0.9232521081895028,0.7148985713305064,0.6616683449572442,1.058100946143901,0.617270513194198,-0.8267168440903523
1.0,-0.6130354033874734,-0.6012140669808785,1.2065412587834343,0.3866046983147073,0.0,1.420474306967267,-0.3051126184216121,1.206673594776534,0.902052563448383,0.8209886977682099,1.3036393791955778,0.7613744823203845,-0.9768166246121716
0.0,-0.680853652592793,-0.5348920489777713,1.260521029621863,0.4839649292059927,1.0,1.5409787773637873,-0.305112618421669,1.260686785775862,0.9946444800777692,0.9544115291036692,1.3873462394107885,0.9071283588141964,-0.98579538615426
0.0,-0.5452171541821924,0.98103979109325,-1.2630332570746872,0.5650984549487307,0.0,-1.31164798852903,-0.2049000633069835,-1.263076474368535,-1.1448713721136503,0.0326321648633262,-1.4132964923179767,0.1749107448942591,1.2703081182766072
0.0,-0.6130354033874734,0.4504636470683925,-0.2644074965637526,0.5975518652458258,0.0,-0.0528641032134419,-0.2049000633069835,-0.264301409782522,-0.1676894328287294,0.4640826239458562,0.0728897567257207,0.5712005435144528,0.1455411438747345
0.0,-0.6130354033874734,-0.0706379229560209,-0.5208114080462896,0.630005275542921,0.0,-0.7006534768598519,-0.2049000633069835,-0.5208872709374667,-0.6705621528979587,0.3872895392811496,-0.6272056215966266,0.4097253612490475,0.1975587622474214
0.0,-0.6130354033874734,-0.0990616449573526,-0.4128518663694323,0.6624586858400161,0.0,-0.5601687217507311,-0.2049000633069835,-0.4129106441501715,-0.5615051757321917,0.4604472265751991,-0.4649135711972104,0.4809916293274792,0.1029540373046217
0.0,-0.6130354033874734,-1.8897561310412463,1.2740159723314703,0.6949120961371112,0.0,0.6228198237654948,-0.3051126184216121,1.273668233649517,0.2891594718918295,1.2057036875599203,0.6900156260610273,0.872202324227766,-1.2900947977756358
1.0,-0.680853652592793,-0.7907055469897561,0.0729660711764278,0.7273655064342064,0.0,-0.2568316720230565,-0.305112618421669,0.0728212958503987,-0.3867375939431822,0.726543322777941,-0.1347821836675233,0.6338237616946614,-0.4289071759890275
0.0,-0.5452171541821924,-0.5064683269764396,0.2753902118205362,0.8084990321769443,0.0,0.1872755654524908,-0.4053251735363545,0.2753678437749502,-0.1097272975333567,0.8944462116495302,0.3039990523176426,0.8524525017652322,-0.4776484665520495
0.0,-0.5452171541821924,1.9853446351403012,-1.9647702779742624,0.9220859682167772,0.0,-2.0313793613516573,-0.4053251735363545,-1.9648640254511889,-1.7968985810747748,-0.0314557681657848,-2.5485044075907326,0.2253008520874555,2.6832951228825435
1.0,-0.5452171541821924,-0.061163348955577,-0.021498527790823,0.9545393785138724,0.0,0.0228014944773949,-0.305112618421669,-0.0214610664643996,-0.1718760974838735,0.9004802217183527,0.1472176791919428,0.9427560727776536,-0.1715496719863999
1.0,-0.6130354033874734,-1.4349765790199402,0.4913092951742519,1.0032194939595152,0.0,-0.0800710233707964,-0.3051126184216121,0.4910289022072888,-0.2509201658467508,1.191424446341154,0.0458131829124564,0.9550233639553348,-0.8318387331400995
0.0,-0.5452171541821924,-0.0422142009546893,0.0594711284668204,1.0518996094051578,0.0,0.150104451360541,-0.305112618421669,0.059531592570991,-0.0740604336199684,1.0318042669429175,0.2691253472104783,1.082556112750911,-0.2207015855122329
0.0,-0.477398904976873,-0.7717563989888684,1.0985817171065768,1.116806429999348,0.0,1.1561117866400183,-0.2049000633069835,1.0986345536957316,0.770827034038442,1.610582015345586,1.1122173597402176,1.5070289827132657,-0.966993546848012
0.0,-0.477398904976873,0.1851755750559638,0.0594711284668204,1.1492598402964431,0.0,0.2793275914498326,-0.2049000633069835,0.059590441800151,0.0901878153567439,1.1251252922309214,0.3890007702980629,1.226104355544898,-0.1600100773570541
0.0,-0.409580655771592,0.5641585350737192,0.0594711284668204,1.1817132505935386,0.0,0.4946994915986519,-0.104687508192355,0.0596845102610843,0.3240421776364502,1.156232300660256,0.5806123905495328,1.3376668900180178,-0.0588575637650894
0.0,-0.477398904976873,-1.0654681930026288,0.747713206656789,1.2141666608906336,0.0,0.4890038130344751,-0.104687508192298,0.7476018347807621,0.3195755592655581,1.5409472904519663,0.5756714070630358,1.369203821252754,-0.8706968000848871
0.0,-0.6130354033874734,-1.9939764450461293,1.7058541390389017,1.279073481484824,0.0,1.0875690307071135,-0.2049000633069835,1.705512553088875,0.7176179455302459,2.113728507109221,1.0607522343459843,1.6625709714260768,-1.4709059705966896
0.0,-0.680853652592793,1.056836383096801,-0.9931344028825424,1.3439803020790142,0.0,-0.8596783792769648,-0.2049000633069835,-0.993091225140139,-0.794011669809744,0.7475686622102986,-0.8187078528187494,0.9833956970816384,0.9906653535571908
0.0,-0.7486719017981126,-1.529722319024379,1.3145008004602916,1.3764337123761097,0.0,0.9240291029133848,-0.305112618421669,1.3143068391181731,0.5205993875322722,2.02254374625552,0.934736845826072,1.706867020330171,-1.227012875654073
0.0,-0.8164901510033935,-0.0137904789533576,0.7612081493663964,1.4088871226732045,0.0,1.1795951082827512,-0.305112618421669,0.7614337496709056,0.7169684200222047,1.7579093046657237,1.1296714436763873,1.8428610779191112,-0.6271830674114334
1.0,-0.8843084002087132,1.1042092530990206,-0.7637203768192201,1.4413405329702995,0.0,-0.4805070671173725,-0.305112618421669,-0.7636058414013516,-0.5586028655507765,0.9501390002350616,-0.375608965168437,1.2189046018010552,0.7718157703807945
0.0,-0.8843084002087132,0.3178196110621782,0.2349053836917139,1.4900206484159424,0.0,0.6139454635424941,-0.305112618421669,0.2351002554893867,0.2823406873338079,1.5501669580105395,0.682543594551904,1.7054238797760517,-0.2399679061661365
0.0,-0.8843084002087132,1.9190226171371945,-1.6813764810725107,1.554927469010133,0.0,-1.5906324444868645,-0.305112618421669,-1.6813925612738478,-1.411588950227821,0.5180139313311727,-1.82269271035366,0.8659040405960883,2.1829179321435928
0.0,-0.952126649413994,0.3367687590630659,0.5857738941415019,-1.7228669709964777,0.0,1.1442014610775697,-0.3051126184216121,0.586058099833973,0.6897730336564944,-1.6219983353134129,1.1033303944748942,-1.668198490749658,-0.4466651828202318
2.0,-1.0199448986193136,-0.8380784169919755,1.7463389671677232,-1.6904135606993824,0.0,1.9926370055553957,-0.4053251735362975,1.7464877627377304,1.2631558585427571,-1.5686292027792292,1.6829775750112324,-1.621783555291252,-1.2463650841271237
0.0,-1.0199448986193136,-0.5443666229782151,-0.5478012934655044,-1.6092800349566443,0.0,-0.9794952164983118,-0.305112618421669,-0.5479985045306276,-0.9420099621881376,-1.537522194349895,-0.9687905945680724,-1.5880540867119928,0.0782972589408582
1.0,-0.952126649413994,-0.1653836629604598,0.0054913576283917,-1.5768266246595493,0.0,0.0029898745058743,-0.2049000633069835,0.005507409664389,-0.1243305219773608,-1.4898122886504452,0.1278934806828396,-1.534774534538584,-0.21787243860595
0.0,-0.8843084002087132,-0.7338581029870929,-0.3318822101117887,-1.5281465092139066,0.0,-0.7794847819986616,-0.305112618421669,-0.3320869687122896,-0.7883281160684928,-1.4585928452508845,-0.721070496253685,-1.512283087343798,-0.1412227860068293
0.0,-0.8843084002087132,-0.5159429009768836,-0.2913973819829674,-1.4956930989168111,0.0,-0.6079008434764847,-0.305112618421669,-0.2915360755976551,-0.6564883122975854,-1.427635750115185,-0.5193557419626555,-1.477560318565001,-0.1083690572601034
1.0,-0.7486719017981126,-0.5348920489777713,-0.1969327830157165,-1.430786278322621,0.0,-0.4865789977962664,-0.305112618421669,-0.1970576452165681,-0.5632683497220264,-1.363547817086074,-0.3823485183529306,-1.4137547199347498,-0.1809568694266218
0.0,-0.680853652592793,-0.7717563989888684,0.8421778056240389,-1.3821061628769784,0.0,0.805574557831534,-0.305112618421669,0.8421826286175322,0.4295825702598046,-1.246877796314365,0.8405124456599801,-1.3046040932408012,-0.8472346002125267
0.0,-0.6130354033874734,-0.9896716009990776,1.489935055685186,-1.3496527525798832,0.0,1.5356723251251816,-0.2049000633069835,1.4899799323720209,1.065476264458144,-1.1628513952317523,1.3837050834248312,-1.2303157828263989,-1.1798121939086643
0.0,-0.5452171541821924,-0.7243835289866489,0.0594711284668204,-1.317199342282788,0.0,-0.2375649689073338,-0.2049000633069835,0.0593431761314117,-0.3110709554489613,-1.239007348398509,-0.1146940115978332,-1.295299327299254,-0.4027761099777699
1.0,-0.5452171541821924,-1.60551891102793,0.7072283785279667,-1.2847459319856929,0.0,0.0924600325436005,-0.104687508192355,0.7069182401007816,0.0086012451673803,-1.152132594736825,0.2144038279210773,-1.2441338899388186,-0.9802917373941362
1.0,-0.6130354033874734,-1.122315637005292,0.6127637795607167,-1.2360658165400502,0.0,0.2730350991864484,-0.2049000633069835,0.6126100967054368,0.0853030135535125,-1.1089950444932537,0.3832510360349551,-1.1838092766143882,-0.8171378310261432
0.0,-0.5452171541821924,0.4599382210688364,-0.4938215226270758,-1.1873857010944076,0.0,-0.3901027658982783,-0.2049000633069835,-0.4937697116898361,-0.4294845942130859,-1.171433931292376,-0.2765499769034438,-1.1837175761938994,0.3323708559921676
2.0,-0.477398904976873,0.2893958890608465,-0.4803265799174683,-1.1549322907973123,0.0,-0.4575427139087334,-0.104687508192298,-0.4803096930036057,-0.4227174017128484,-1.1419384907696215,-0.3502187935346373,-1.1588688887783107,0.2708405154393706
0.0,-0.477398904976873,-0.5254174749773274,1.0176120608489334,-1.0737987650545744,0.0,1.209357947978015,-0.104687508192298,1.0177325092605036,0.8844857761009547,-0.8886225028492931,1.1516638020266627,-0.937675804539532,-0.873828682346159
0.0,-0.477398904976873,-0.8949258609946388,0.4913092951742519,-1.0413453547574794,0.0,0.2504988949359368,-0.2049000633069835,0.4912092966422625,0.0678083728685347,-0.9194296846913568,0.3625860407732957,-0.9893396036026072,-0.6977895186015134
0.0,-0.5452171541821924,1.1136838270994645,-0.8851748612056849,-1.008891944460384,0.0,-0.6651949586004113,-0.2049000633069835,-0.885091731386413,-0.6430360429428387,-1.069417934973522,-0.5856499969245529,-1.0445283709786155,0.8961076455404616
2.0,-0.6130354033874734,0.412565351066617,-0.021498527790823,-0.976438534163289,0.0,0.2881241064077176,-0.3051126184216121,-0.0213419509833865,0.0319896104265648,-0.9236272569131468,0.397023769229853,-0.9202455151678828,-0.0432984241445586
1.0,-0.6130354033874734,0.6399551270772702,-0.3723670382406109,-0.8303981878263609,0.0,-0.1144656563403465,-0.2049000633069835,-0.3722450718769641,-0.215510131718929,-0.843161296554374,0.0113132265014958,-0.8200457675551898,0.2848550740229771
0.0,-0.6130354033874734,1.2368532891052348,-0.5747911788847192,-0.7817180723807181,0.0,-0.1194088306750873,-0.2049000633069835,-0.5745987771134288,-0.2193474708674463,-0.8349535437278387,0.0063299142299354,-0.7738465718586748,0.6344653131275619
0.0,-0.680853652592793,0.1188535570528566,-0.3183872674021813,-0.749264662083623,0.0,-0.3090917933362755,-0.305112618421669,-0.3183721514188056,-0.4268926585624037,-0.761795856433789,-0.1897825095275884,-0.7669238125128075,0.0926737426479617
0.0,-0.6130354033874734,1.5779379531212143,-0.696245663271184,-0.6843578414894327,0.0,-0.1425288744139542,-0.3051126184216121,-0.6960231875094719,-0.2989108513176879,-0.7751381395673351,-0.0170619502553161,-0.6834247705812622,0.8526321222289575
1.0,-0.6130354033874734,-0.4022480129715569,1.0176120608489334,-0.6519044311923375,0.0,1.29132901214309,-0.3051126184216121,1.0177727922348436,0.8028213039598678,-0.4150464082552303,1.2114992316687665,-0.4517053805518728,-0.8456599506125095
0.0,-0.5452171541821924,0.6210059790763824,-0.0349934705004304,-0.6032243157466948,0.0,0.3845095188297405,-0.2049000633069835,-0.0347903021970879,0.1718395436429349,-0.5738045862150635,0.4838203022726761,-0.528782592244498,0.0227601731290018
0.0,-0.5452171541821924,0.4978365170706119,-0.7232355486903979,-0.5707709054495996,0.0,-0.7138871719292372,-0.2049000633069835,-0.7232322279960454,-0.6808353443191889,-0.6865768613522535,-0.6428196370290047,-0.6602439623634455,0.5452944280080645
1.0,-0.477398904976873,0.0241078170484178,0.0594711284668204,-0.5383174951525045,0.0,0.1877945338865844,-0.2049000633069835,0.0595489505553057,0.0191315746932345,-0.4924391460944785,0.3044836821354416,-0.4926539232407169,-0.202999895633639
1.0,-0.409580655771592,1.312649881108786,-1.451962455009188,-0.4896373797068618,0.0,-1.4659502781958922,-0.2049000633070405,-1.4520021211440053,-1.2646547697339672,-0.781584411193655,-1.635354091961563,-0.7084753752688889,1.6267295019861283
2.0,-0.3417624065662724,-1.217061377009731,0.7747030920760029,-0.3922771488155763,0.0,0.4279471767633693,-0.2049000633069835,0.7745435476119692,0.2055597837196798,-0.1816314100649943,0.522281486767079,-0.3054987072985206,-0.91981252764808
0.0,-0.409580655771592,-0.9896716009990776,-0.1564479548868952,-0.3111436230728384,0.0,-0.6787400347302529,-0.305112618421669,-0.1566923515622515,-0.7109189609621713,-0.3292585259724027,-0.6014761232605182,-0.4233583584013606,-0.3351844670323324
0.0,-0.409580655771592,1.388446473112337,-1.519437168557224,-0.2786902127757433,0.0,-1.5415380306216162,-0.305112618421669,-1.5194839539559402,-1.3738663175269434,-0.6513847156713556,-1.7480529007820598,-0.5547936654765891,1.7461729153858143
1.0,-0.2739441573609528,-1.4918240230226034,1.6383794254908657,-0.2462368024786481,0.0,1.3695116067392807,-0.2049000633069835,1.638248431561269,0.9364872815839292,0.2040954944587549,1.267585450924506,0.02348796189118,-1.3423747168598863
2.0,-0.2739441573609528,-0.885451286994195,1.3684805712987214,-0.1975566870330054,0.0,1.4453847918037568,-0.3051126184216121,1.368542617415313,0.9211930113304356,0.1904533847379384,1.3211197244596986,0.0940609789400563,-1.1083439590959767
0.0,-0.2061259081556718,0.7820737370839285,-0.4398417517886471,-0.1164231612902675,0.0,-0.1428143070527062,-0.305112618421669,-0.4397062208824091,-0.2991301689497053,-0.230877927024206,-0.0173516077133885,-0.1393092261251478,0.381768520893312
0.0,-0.1383076589503522,-1.2454850990110626,-0.1969327830157165,-0.0839697509931723,0.0,-0.8719130601107203,-0.2049000633069835,-0.1972594237756801,-0.8035093359962346,-0.1317102832844235,-0.8337991437667227,-0.2612366570514565,-0.3794935917630683
